code,description,last_updated
4;T;X;01;A15;A17.8;A17.8;A178;OTHER TUBERCULOSIS OF NERVOUS SYSTEM;TUBERCULOSIS OF NERVOUS SYSTEM;OTHER TUBERCULOSIS OF NERVOUS SYSTEM;;008;4-003;3-004;2-005;1-006,,2025-11-20 20:18:05
"4;T;X;01;A15;A17.9;A17.9;A179;TUBERCULOSIS OF NERVOUS SYSTEM, UNSPECIFIED;TUBERCULOSIS OF NERVOUS SYSTEM;TUBERCULOSIS OF NERVOUS SYSTEM, UNSPECIFIED;;008;4-003;3-004;2-005;1-006",,2025-11-20 20:18:05
3;N;X;01;A15;A18.-;A18;A18;TUBERCULOSIS OF OTHER ORGANS;TUBERCULOSIS OF OTHER ORGANS;;;008;4-003;3-004;2-005;1-006,,2025-11-20 20:18:05
4;T;X;01;A15;A18.0;A18.0;A180;TUBERCULOSIS OF BONES AND JOINTS;TUBERCULOSIS OF OTHER ORGANS;TUBERCULOSIS OF BONES AND JOINTS;;008;4-003;3-004;2-005;1-006,,2025-11-20 20:18:05
4;T;X;01;A15;A18.1;A18.1;A181;TUBERCULOSIS OF GENITOURINARY SYSTEM;TUBERCULOSIS OF OTHER ORGANS;TUBERCULOSIS OF GENITOURINARY SYSTEM;;008;4-003;3-004;2-005;1-006,,2025-11-20 20:18:05
4;T;X;01;A15;A18.2;A18.2;A182;TUBERCULOUS PERIPHERAL LYMPHADENOPATHY;TUBERCULOSIS OF OTHER ORGANS;TUBERCULOUS PERIPHERAL LYMPHADENOPATHY;;008;4-003;3-004;2-005;1-006,,2025-11-20 20:18:05
"4;T;X;01;A15;A18.3;A18.3;A183;TUBERCULOSIS OF INTESTINES, PERITONEUM AND MESENTERIC GLANDS;TUBERCULOSIS OF OTHER ORGANS;TUBERCULOSIS OF INTESTINES, PERITONEUM AND MESENTERIC GLANDS;;008;4-003;3-004;2-005;1-006",,2025-11-20 20:18:05
4;T;X;01;A15;A18.4;A18.4;A184;TUBERCULOSIS OF SKIN AND SUBCUTANEOUS TISSUE;TUBERCULOSIS OF OTHER ORGANS;TUBERCULOSIS OF SKIN AND SUBCUTANEOUS TISSUE;;008;4-003;3-004;2-005;1-006,,2025-11-20 20:18:05
4;T;X;01;A15;A18.5;A18.5;A185;TUBERCULOSIS OF EYE;TUBERCULOSIS OF OTHER ORGANS;TUBERCULOSIS OF EYE;;008;4-003;3-004;2-005;1-006,,2025-11-20 20:18:05
4;T;X;01;A15;A18.6;A18.6;A186;TUBERCULOSIS OF EAR;TUBERCULOSIS OF OTHER ORGANS;TUBERCULOSIS OF EAR;;008;4-003;3-004;2-005;1-006,,2025-11-20 20:18:05
4;T;X;01;A15;A18.7;A18.7;A187;TUBERCULOSIS OF ADRENAL GLANDS;TUBERCULOSIS OF OTHER ORGANS;TUBERCULOSIS OF ADRENAL GLANDS;;008;4-003;3-004;2-005;1-006,,2025-11-20 20:18:05
4;T;X;01;A15;A18.8;A18.8;A188;TUBERCULOSIS OF OTHER SPECIFIED ORGANS;TUBERCULOSIS OF OTHER ORGANS;TUBERCULOSIS OF OTHER SPECIFIED ORGANS;;008;4-003;3-004;2-005;1-006,,2025-11-20 20:18:05
3;N;X;01;A15;A19.-;A19;A19;MILIARY TUBERCULOSIS;MILIARY TUBERCULOSIS;;;008;4-003;3-004;2-005;1-006,,2025-11-20 20:18:05
4;T;X;01;A15;A19.0;A19.0;A190;ACUTE MILIARY TUBERCULOSIS OF A SINGLE SPECIFIED SITE;MILIARY TUBERCULOSIS;ACUTE MILIARY TUBERCULOSIS OF A SINGLE SPECIFIED SITE;;008;4-003;3-004;2-005;1-006,,2025-11-20 20:18:05
4;T;X;01;A15;A19.1;A19.1;A191;ACUTE MILIARY TUBERCULOSIS OF MULTIPLE SITES;MILIARY TUBERCULOSIS;ACUTE MILIARY TUBERCULOSIS OF MULTIPLE SITES;;008;4-003;3-004;2-005;1-006,,2025-11-20 20:18:05
"4;T;X;01;A15;A19.2;A19.2;A192;ACUTE MILIARY TUBERCULOSIS, UNSPECIFIED;MILIARY TUBERCULOSIS;ACUTE MILIARY TUBERCULOSIS, UNSPECIFIED;;008;4-003;3-004;2-005;1-006",,2025-11-20 20:18:05
4;T;X;01;A15;A19.8;A19.8;A198;OTHER MILIARY TUBERCULOSIS;MILIARY TUBERCULOSIS;OTHER MILIARY TUBERCULOSIS;;008;4-003;3-004;2-005;1-006,,2025-11-20 20:18:05
"4;T;X;01;A15;A19.9;A19.9;A199;MILIARY TUBERCULOSIS, UNSPECIFIED;MILIARY TUBERCULOSIS;MILIARY TUBERCULOSIS, UNSPECIFIED;;008;4-003;3-004;2-005;1-006",,2025-11-20 20:18:05
3;N;X;01;A20;A20.-;A20;A20;PLAGUE;PLAGUE;;;009;4-014;3-015;2-006;1-007,,2025-11-20 20:18:05
4;T;X;01;A20;A20.0;A20.0;A200;BUBONIC PLAGUE;PLAGUE;BUBONIC PLAGUE;;009;4-014;3-015;2-006;1-007,,2025-11-20 20:18:05
4;T;X;01;A20;A20.1;A20.1;A201;CELLULOCUTANEOUS PLAGUE;PLAGUE;CELLULOCUTANEOUS PLAGUE;;009;4-014;3-015;2-006;1-007,,2025-11-20 20:18:05
4;T;X;01;A20;A20.2;A20.2;A202;PNEUMONIC PLAGUE;PLAGUE;PNEUMONIC PLAGUE;;009;4-014;3-015;2-006;1-007,,2025-11-20 20:18:05
4;T;X;01;A20;A20.3;A20.3;A203;PLAGUE MENINGITIS;PLAGUE;PLAGUE MENINGITIS;;009;4-014;3-015;2-006;1-007,,2025-11-20 20:18:05
4;T;X;01;A20;A20.7;A20.7;A207;SEPTICAEMIC PLAGUE;PLAGUE;SEPTICAEMIC PLAGUE;;009;4-014;3-015;2-006;1-007,,2025-11-20 20:18:05
4;T;X;01;A20;A20.8;A20.8;A208;OTHER FORMS OF PLAGUE;PLAGUE;OTHER FORMS OF PLAGUE;;009;4-014;3-015;2-006;1-007,,2025-11-20 20:18:05
"4;T;X;01;A20;A20.9;A20.9;A209;PLAGUE, UNSPECIFIED;PLAGUE;PLAGUE, UNSPECIFIED;;009;4-014;3-015;2-006;1-007",,2025-11-20 20:18:05
3;N;X;01;A20;A21.-;A21;A21;TULARAEMIA;TULARAEMIA;;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A21.0;A21.0;A210;ULCEROGLANDULAR TULARAEMIA;TULARAEMIA;ULCEROGLANDULAR TULARAEMIA;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A21.1;A21.1;A211;OCULOGLANDULAR TULARAEMIA;TULARAEMIA;OCULOGLANDULAR TULARAEMIA;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A21.2;A21.2;A212;PULMONARY TULARAEMIA;TULARAEMIA;PULMONARY TULARAEMIA;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A21.3;A21.3;A213;GASTROINTESTINAL TULARAEMIA;TULARAEMIA;GASTROINTESTINAL TULARAEMIA;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A21.7;A21.7;A217;GENERALIZED TULARAEMIA;TULARAEMIA;GENERALIZED TULARAEMIA;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A21.8;A21.8;A218;OTHER FORMS OF TULARAEMIA;TULARAEMIA;OTHER FORMS OF TULARAEMIA;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
"4;T;X;01;A20;A21.9;A21.9;A219;TULARAEMIA, UNSPECIFIED;TULARAEMIA;TULARAEMIA, UNSPECIFIED;;018;4-014;3-015;2-024;1-025",,2025-11-20 20:18:05
3;N;X;01;A20;A22.-;A22;A22;ANTHRAX;ANTHRAX;;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A22.0;A22.0;A220;CUTANEOUS ANTHRAX;ANTHRAX;CUTANEOUS ANTHRAX;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A22.1;A22.1;A221;PULMONARY ANTHRAX;ANTHRAX;PULMONARY ANTHRAX;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A22.2;A22.2;A222;GASTROINTESTINAL ANTHRAX;ANTHRAX;GASTROINTESTINAL ANTHRAX;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A22.7;A22.7;A227;ANTHRAX SEPSIS;ANTHRAX;ANTHRAX SEPSIS;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A22.8;A22.8;A228;OTHER FORMS OF ANTHRAX;ANTHRAX;OTHER FORMS OF ANTHRAX;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
"4;T;X;01;A20;A22.9;A22.9;A229;ANTHRAX, UNSPECIFIED;ANTHRAX;ANTHRAX, UNSPECIFIED;;018;4-014;3-015;2-024;1-025",,2025-11-20 20:18:05
3;N;X;01;A20;A23.-;A23;A23;BRUCELLOSIS;BRUCELLOSIS;;;010;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A23.0;A23.0;A230;BRUCELLOSIS DUE TO BRUCELLA MELITENSIS;BRUCELLOSIS;BRUCELLOSIS DUE TO BRUCELLA MELITENSIS;;010;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A23.1;A23.1;A231;BRUCELLOSIS DUE TO BRUCELLA ABORTUS;BRUCELLOSIS;BRUCELLOSIS DUE TO BRUCELLA ABORTUS;;010;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A23.2;A23.2;A232;BRUCELLOSIS DUE TO BRUCELLA SUIS;BRUCELLOSIS;BRUCELLOSIS DUE TO BRUCELLA SUIS;;010;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A23.3;A23.3;A233;BRUCELLOSIS DUE TO BRUCELLA CANIS;BRUCELLOSIS;BRUCELLOSIS DUE TO BRUCELLA CANIS;;010;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A23.8;A23.8;A238;OTHER BRUCELLOSIS;BRUCELLOSIS;OTHER BRUCELLOSIS;;010;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
"4;T;X;01;A20;A23.9;A23.9;A239;BRUCELLOSIS, UNSPECIFIED;BRUCELLOSIS;BRUCELLOSIS, UNSPECIFIED;;010;4-014;3-015;2-024;1-025",,2025-11-20 20:18:05
3;N;X;01;A20;A24.-;A24;A24;GLANDERS AND MELIOIDOSIS;GLANDERS AND MELIOIDOSIS;;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A24.0;A24.0;A240;GLANDERS;GLANDERS AND MELIOIDOSIS;GLANDERS;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A24.1;A24.1;A241;ACUTE AND FULMINATING MELIOIDOSIS;GLANDERS AND MELIOIDOSIS;ACUTE AND FULMINATING MELIOIDOSIS;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A24.2;A24.2;A242;SUBACUTE AND CHRONIC MELIOIDOSIS;GLANDERS AND MELIOIDOSIS;SUBACUTE AND CHRONIC MELIOIDOSIS;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A24.3;A24.3;A243;OTHER MELIOIDOSIS;GLANDERS AND MELIOIDOSIS;OTHER MELIOIDOSIS;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
"4;T;X;01;A20;A24.4;A24.4;A244;MELIOIDOSIS, UNSPECIFIED;GLANDERS AND MELIOIDOSIS;MELIOIDOSIS, UNSPECIFIED;;018;4-014;3-015;2-024;1-025",,2025-11-20 20:18:05
3;N;X;01;A20;A25.-;A25;A25;RAT-BITE FEVERS;RAT-BITE FEVERS;;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A25.0;A25.0;A250;SPIRILLOSIS;RAT-BITE FEVERS;SPIRILLOSIS;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A25.1;A25.1;A251;STREPTOBACILLOSIS;RAT-BITE FEVERS;STREPTOBACILLOSIS;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
"4;T;X;01;A20;A25.9;A25.9;A259;RAT-BITE FEVER, UNSPECIFIED;RAT-BITE FEVERS;RAT-BITE FEVER, UNSPECIFIED;;018;4-014;3-015;2-024;1-025",,2025-11-20 20:18:05
3;N;X;01;A20;A26.-;A26;A26;ERYSIPELOID;ERYSIPELOID;;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A26.0;A26.0;A260;CUTANEOUS ERYSIPELOID;ERYSIPELOID;CUTANEOUS ERYSIPELOID;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A26.7;A26.7;A267;ERYSIPELOTHRIX SEPSIS;ERYSIPELOID;ERYSIPELOTHRIX SEPSIS;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A26.8;A26.8;A268;OTHER FORMS OF ERYSIPELOID;ERYSIPELOID;OTHER FORMS OF ERYSIPELOID;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
"4;T;X;01;A20;A26.9;A26.9;A269;ERYSIPELOID, UNSPECIFIED;ERYSIPELOID;ERYSIPELOID, UNSPECIFIED;;018;4-014;3-015;2-024;1-025",,2025-11-20 20:18:05
3;N;X;01;A20;A27.-;A27;A27;LEPTOSPIROSIS;LEPTOSPIROSIS;;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A27.0;A27.0;A270;LEPTOSPIROSIS ICTEROHAEMORRHAGICA;LEPTOSPIROSIS;LEPTOSPIROSIS ICTEROHAEMORRHAGICA;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A20;A27.8;A27.8;A278;OTHER FORMS OF LEPTOSPIROSIS;LEPTOSPIROSIS;OTHER FORMS OF LEPTOSPIROSIS;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
"4;T;X;01;A20;A27.9;A27.9;A279;LEPTOSPIROSIS, UNSPECIFIED;LEPTOSPIROSIS;LEPTOSPIROSIS, UNSPECIFIED;;018;4-014;3-015;2-024;1-025",,2025-11-20 20:18:05
"3;N;X;01;A20;A28.-;A28;A28;OTHER ZOONOTIC BACTERIAL DISEASES, NOT ELSEWHERE CLASSIFIED;OTHER ZOONOTIC BACTERIAL DISEASES, NOT ELSEWHERE CLASSIFIED;;;018;4-014;3-015;2-024;1-025",,2025-11-20 20:18:05
"4;T;X;01;A20;A28.0;A28.0;A280;PASTEURELLOSIS;OTHER ZOONOTIC BACTERIAL DISEASES, NOT ELSEWHERE CLASSIFIED;PASTEURELLOSIS;;018;4-014;3-015;2-024;1-025",,2025-11-20 20:18:05
"4;T;X;01;A20;A28.1;A28.1;A281;CAT-SCRATCH DISEASE;OTHER ZOONOTIC BACTERIAL DISEASES, NOT ELSEWHERE CLASSIFIED;CAT-SCRATCH DISEASE;;018;4-014;3-015;2-024;1-025",,2025-11-20 20:18:05
"4;T;X;01;A20;A28.2;A28.2;A282;EXTRAINTESTINAL YERSINIOSIS;OTHER ZOONOTIC BACTERIAL DISEASES, NOT ELSEWHERE CLASSIFIED;EXTRAINTESTINAL YERSINIOSIS;;018;4-014;3-015;2-024;1-025",,2025-11-20 20:18:05
"4;T;X;01;A20;A28.8;A28.8;A288;OTHER SPECIFIED ZOONOTIC BACTERIAL DISEASES, NOT ELSEWHERE CLASSIFIED;OTHER ZOONOTIC BACTERIAL DISEASES, NOT ELSEWHERE CLASSIFIED;OTHER SPECIFIED ZOONOTIC BACTERIAL DISEASES, NOT ELSEWHERE CLASSIFIED;;018;4-014;3-015;2-024;1-025",,2025-11-20 20:18:05
"4;T;X;01;A20;A28.9;A28.9;A289;ZOONOTIC BACTERIAL DISEASE, UNSPECIFIED;OTHER ZOONOTIC BACTERIAL DISEASES, NOT ELSEWHERE CLASSIFIED;ZOONOTIC BACTERIAL DISEASE, UNSPECIFIED;;018;4-014;3-015;2-024;1-025",,2025-11-20 20:18:05
3;N;X;01;A30;A30.-;A30;A30;LEPROSY [HANSEN DISEASE];LEPROSY [HANSEN DISEASE];;;011;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A30;A30.0;A30.0;A300;INDETERMINATE LEPROSY;LEPROSY [HANSEN DISEASE];INDETERMINATE LEPROSY;;011;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A30;A30.1;A30.1;A301;TUBERCULOID LEPROSY;LEPROSY [HANSEN DISEASE];TUBERCULOID LEPROSY;;011;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A30;A30.2;A30.2;A302;BORDERLINE TUBERCULOID LEPROSY;LEPROSY [HANSEN DISEASE];BORDERLINE TUBERCULOID LEPROSY;;011;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A30;A30.3;A30.3;A303;BORDERLINE LEPROSY;LEPROSY [HANSEN DISEASE];BORDERLINE LEPROSY;;011;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A30;A30.4;A30.4;A304;BORDERLINE LEPROMATOUS LEPROSY;LEPROSY [HANSEN DISEASE];BORDERLINE LEPROMATOUS LEPROSY;;011;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A30;A30.5;A30.5;A305;LEPROMATOUS LEPROSY;LEPROSY [HANSEN DISEASE];LEPROMATOUS LEPROSY;;011;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A30;A30.8;A30.8;A308;OTHER FORMS OF LEPROSY;LEPROSY [HANSEN DISEASE];OTHER FORMS OF LEPROSY;;011;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
"4;T;X;01;A30;A30.9;A30.9;A309;LEPROSY, UNSPECIFIED;LEPROSY [HANSEN DISEASE];LEPROSY, UNSPECIFIED;;011;4-014;3-015;2-024;1-025",,2025-11-20 20:18:05
3;N;X;01;A30;A31.-;A31;A31;INFECTION DUE TO OTHER MYCOBACTERIA;INFECTION DUE TO OTHER MYCOBACTERIA;;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A30;A31.0;A31.0;A310;PULMONARY MYCOBACTERIAL INFECTION;INFECTION DUE TO OTHER MYCOBACTERIA;PULMONARY MYCOBACTERIAL INFECTION;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A30;A31.1;A31.1;A311;CUTANEOUS MYCOBACTERIAL INFECTION;INFECTION DUE TO OTHER MYCOBACTERIA;CUTANEOUS MYCOBACTERIAL INFECTION;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A30;A31.8;A31.8;A318;OTHER MYCOBACTERIAL INFECTIONS;INFECTION DUE TO OTHER MYCOBACTERIA;OTHER MYCOBACTERIAL INFECTIONS;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
"4;T;X;01;A30;A31.9;A31.9;A319;MYCOBACTERIAL INFECTION, UNSPECIFIED;INFECTION DUE TO OTHER MYCOBACTERIA;MYCOBACTERIAL INFECTION, UNSPECIFIED;;018;4-014;3-015;2-024;1-025",,2025-11-20 20:18:05
3;N;X;01;A30;A32.-;A32;A32;LISTERIOSIS;LISTERIOSIS;;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A30;A32.0;A32.0;A320;CUTANEOUS LISTERIOSIS;LISTERIOSIS;CUTANEOUS LISTERIOSIS;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A30;A32.1;A32.1;A321;LISTERIAL MENINGITIS AND MENINGOENCEPHALITIS;LISTERIOSIS;LISTERIAL MENINGITIS AND MENINGOENCEPHALITIS;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A30;A32.7;A32.7;A327;LISTERIAL SEPSIS;LISTERIOSIS;LISTERIAL SEPSIS;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
4;T;X;01;A30;A32.8;A32.8;A328;OTHER FORMS OF LISTERIOSIS;LISTERIOSIS;OTHER FORMS OF LISTERIOSIS;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
"4;T;X;01;A30;A32.9;A32.9;A329;LISTERIOSIS, UNSPECIFIED;LISTERIOSIS;LISTERIOSIS, UNSPECIFIED;;018;4-014;3-015;2-024;1-025",,2025-11-20 20:18:05
3;T;X;01;A30;A33;A33;A33;TETANUS NEONATORUM;TETANUS NEONATORUM;;;012;4-004;3-005;2-007;1-008,,2025-11-20 20:18:05
3;T;X;01;A30;A34;A34;A34;OBSTETRICAL TETANUS;OBSTETRICAL TETANUS;;;013;UNDEF;UNDEF;2-007;1-008,,2025-11-20 20:18:05
3;T;X;01;A30;A35;A35;A35;OTHER TETANUS;OTHER TETANUS;;;013;4-004;3-005;2-007;1-008,,2025-11-20 20:18:05
3;N;X;01;A30;A36.-;A36;A36;DIPHTHERIA;DIPHTHERIA;;;014;4-005;3-006;2-008;1-009,,2025-11-20 20:18:05
4;T;X;01;A30;A36.0;A36.0;A360;PHARYNGEAL DIPHTHERIA;DIPHTHERIA;PHARYNGEAL DIPHTHERIA;;014;4-005;3-006;2-008;1-009,,2025-11-20 20:18:05
4;T;X;01;A30;A36.1;A36.1;A361;NASOPHARYNGEAL DIPHTHERIA;DIPHTHERIA;NASOPHARYNGEAL DIPHTHERIA;;014;4-005;3-006;2-008;1-009,,2025-11-20 20:18:05
4;T;X;01;A30;A36.2;A36.2;A362;LARYNGEAL DIPHTHERIA;DIPHTHERIA;LARYNGEAL DIPHTHERIA;;014;4-005;3-006;2-008;1-009,,2025-11-20 20:18:05
4;T;X;01;A30;A36.3;A36.3;A363;CUTANEOUS DIPHTHERIA;DIPHTHERIA;CUTANEOUS DIPHTHERIA;;014;4-005;3-006;2-008;1-009,,2025-11-20 20:18:05
4;T;X;01;A30;A36.8;A36.8;A368;OTHER DIPHTHERIA;DIPHTHERIA;OTHER DIPHTHERIA;;014;4-005;3-006;2-008;1-009,,2025-11-20 20:18:05
"4;T;X;01;A30;A36.9;A36.9;A369;DIPHTHERIA, UNSPECIFIED;DIPHTHERIA;DIPHTHERIA, UNSPECIFIED;;014;4-005;3-006;2-008;1-009",,2025-11-20 20:18:05
3;N;X;01;A30;A37.-;A37;A37;WHOOPING COUGH;WHOOPING COUGH;;;015;4-006;3-007;2-009;1-010,,2025-11-20 20:18:05
4;T;X;01;A30;A37.0;A37.0;A370;WHOOPING COUGH DUE TO BORDETELLA PERTUSSIS;WHOOPING COUGH;WHOOPING COUGH DUE TO BORDETELLA PERTUSSIS;;015;4-006;3-007;2-009;1-010,,2025-11-20 20:18:05
4;T;X;01;A30;A37.1;A37.1;A371;WHOOPING COUGH DUE TO BORDETELLA PARAPERTUSSIS;WHOOPING COUGH;WHOOPING COUGH DUE TO BORDETELLA PARAPERTUSSIS;;015;4-006;3-007;2-009;1-010,,2025-11-20 20:18:05
4;T;X;01;A30;A37.8;A37.8;A378;WHOOPING COUGH DUE TO OTHER BORDETELLA SPECIES;WHOOPING COUGH;WHOOPING COUGH DUE TO OTHER BORDETELLA SPECIES;;015;4-006;3-007;2-009;1-010,,2025-11-20 20:18:05
"4;T;X;01;A30;A37.9;A37.9;A379;WHOOPING COUGH, UNSPECIFIED;WHOOPING COUGH;WHOOPING COUGH, UNSPECIFIED;;015;4-006;3-007;2-009;1-010",,2025-11-20 20:18:05
3;T;X;01;A30;A38;A38;A38;SCARLET FEVER;SCARLET FEVER;;;018;4-014;3-015;2-024;1-025,,2025-11-20 20:18:05
3;N;X;01;A30;A39.-;A39;A39;MENINGOCOCCAL INFECTION;MENINGOCOCCAL INFECTION;;;016;4-007;3-008;2-010;1-011,,2025-11-20 20:18:05
4;T;X;01;A30;A39.0;A39.0;A390;MENINGOCOCCAL MENINGITIS;MENINGOCOCCAL INFECTION;MENINGOCOCCAL MENINGITIS;;016;4-007;3-008;2-010;1-011,,2025-11-20 20:18:05
4;T;X;01;A30;A39.1;A39.1;A391;WATERHOUSE-FRIDERICHSEN SYNDROME;MENINGOCOCCAL INFECTION;WATERHOUSE-FRIDERICHSEN SYNDROME;;016;4-007;3-008;2-010;1-011,,2025-11-20 20:18:05
4;T;X;01;A30;A39.2;A39.2;A392;ACUTE MENINGOCOCCAEMIA;MENINGOCOCCAL INFECTION;ACUTE MENINGOCOCCAEMIA;;016;4-007;3-008;2-010;1-011,,2025-11-20 20:18:05
4;T;X;01;A30;A39.3;A39.3;A393;CHRONIC MENINGOCOCCAEMIA;MENINGOCOCCAL INFECTION;CHRONIC MENINGOCOCCAEMIA;;016;4-007;3-008;2-010;1-011,,2025-11-20 20:18:05
"4;T;X;01;A30;A39.4;A39.4;A394;MENINGOCOCCAEMIA, UNSPECIFIED;MENINGOCOCCAL INFECTION;MENINGOCOCCAEMIA, UNSPECIFIED;;016;4-007;3-008;2-010;1-011",,2025-11-20 20:18:05
4;T;X;01;A30;A39.5;A39.5;A395;MENINGOCOCCAL HEART DISEASE;MENINGOCOCCAL INFECTION;MENINGOCOCCAL HEART DISEASE;;016;4-007;3-008;2-010;1-011,,2025-11-20 20:18:05
4;T;X;01;A30;A39.8;A39.8;A398;OTHER MENINGOCOCCAL INFECTIONS;MENINGOCOCCAL INFECTION;OTHER MENINGOCOCCAL INFECTIONS;;016;4-007;3-008;2-010;1-011,,2025-11-20 20:18:05
"4;T;X;01;A30;A39.9;A39.9;A399;MENINGOCOCCAL INFECTION, UNSPECIFIED;MENINGOCOCCAL INFECTION;MENINGOCOCCAL INFECTION, UNSPECIFIED;;016;4-007;3-008;2-010;1-011",,2025-11-20 20:18:05
3;N;X;01;A30;A40.-;A40;A40;STREPTOCOCCAL SEPSIS;STREPTOCOCCAL SEPSIS;;;017;4-008;3-009;2-011;1-012,,2025-11-20 20:18:05
"4;T;X;01;A30;A40.0;A40.0;A400;SEPSIS DUE TO STREPTOCOCCUS, GROUP A;STREPTOCOCCAL SEPSIS;SEPSIS DUE TO STREPTOCOCCUS, GROUP A;;017;4-008;3-009;2-011;1-012",,2025-11-20 20:18:05
"4;T;X;01;A30;A40.1;A40.1;A401;SEPSIS DUE TO STREPTOCOCCUS, GROUP B;STREPTOCOCCAL SEPSIS;SEPSIS DUE TO STREPTOCOCCUS, GROUP B;;017;4-008;3-009;2-011;1-012",,2025-11-20 20:18:05
"4;T;X;01;A30;A40.2;A40.2;A402;SEPSIS DUE TO STREPTOCOCCUS, GROUP D AND ENTEROCOCCUS;STREPTOCOCCAL SEPSIS;SEPSIS DUE TO STREPTOCOCCUS, GROUP D AND ENTEROCOCCUS;;017;4-008;3-009;2-011;1-012",,2025-11-20 20:18:05
4;T;X;01;A30;A40.3;A40.3;A403;SEPSIS DUE TO STREPTOCOCCUS PNEUMONIAE;STREPTOCOCCAL SEPSIS;SEPSIS DUE TO STREPTOCOCCUS PNEUMONIAE;;017;4-008;3-009;2-011;1-012,,2025-11-20 20:18:05
4;T;X;01;A30;A40.8;A40.8;A408;OTHER STREPTOCOCCAL SEPSIS;STREPTOCOCCAL SEPSIS;OTHER STREPTOCOCCAL SEPSIS;;017;4-008;3-009;2-011;1-012,,2025-11-20 20:18:05
